POA_NAME16,n_hospitals,n_schools,n_supermarkets,n_shoppingCentres,n_publicTransports,normalised_n_hospitals,normalised_n_schools,normalised_n_supermarkets,normalised_n_shoppingCentres,normalised_n_publicTransports,scaled_n_hospitals,scaled_n_schools,scaled_n_supermarkets,scaled_n_shoppingCentres,scaled_n_publicTransports,scaled_normalised_n_hospitals,scaled_normalised_n_schools,scaled_normalised_n_supermarkets,scaled_normalised_n_shoppingCentres,scaled_normalised_n_publicTransports
2760,0,9,4,0,1,0,0.009483667017913594,0.1,0,0.024390243902439025,-0.07702033670770289,-0.022754478240113497,0.2076586745696098,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.022754478240113504,0.20765867456960985,-0.27552833451347897,-0.06754344038801968
2761,0,11,1,0,0,0,0.011591148577449948,0.025,0,0,-0.07702033670770289,0.007828711162997255,-0.48490509646839747,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,0.007828711162997258,-0.4849050964683975,-0.27552833451347897,-0.3883747822311132
2762,0,4,0,0,1,0,0.004214963119072708,0,0,0.024390243902439025,-0.07702033670770289,-0.09921245174789038,-0.7157596868143999,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.09921245174789041,-0.7157596868143999,-0.27552833451347897,-0.06754344038801968
2763,0,6,4,0,1,0,0.006322444678609062,0.1,0,0.024390243902439025,-0.07702033670770289,-0.06862926234477962,0.2076586745696098,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.06862926234477965,0.20765867456960985,-0.27552833451347897,-0.06754344038801968
2765,0,12,0,0,2,0,0.012644889357218124,0,0,0.04878048780487805,-0.07702033670770289,0.02312030586455263,-0.7157596868143999,-0.2755283345134789,0.25328790145507385,-0.07702033670770289,0.023120305864552625,-0.7157596868143999,-0.27552833451347897,0.25328790145507385
2766,0,6,5,0,1,0,0.006322444678609062,0.125,0,0.024390243902439025,-0.07702033670770289,-0.06862926234477962,0.4385132649156122,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.06862926234477965,0.4385132649156122,-0.27552833451347897,-0.06754344038801968
2767,0,7,2,0,1,0,0.007376185458377239,0.05,0,0.024390243902439025,-0.07702033670770289,-0.05333766764322425,-0.25405050612239505,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.053337667643224264,-0.2540505061223951,-0.27552833451347897,-0.06754344038801968
2768,0,6,0,0,0,0,0.006322444678609062,0,0,0,-0.07702033670770289,-0.06862926234477962,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.06862926234477965,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2769,0,1,0,0,0,0,0.001053740779768177,0,0,0,-0.07702033670770289,-0.1450872358525565,-0.7157596868143999,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.14508723585255653,-0.7157596868143999,-0.27552833451347897,-0.3883747822311132
2009,0,0,4,0,6,0,0,0.1,0,0.14634146341463414,-0.07702033670770289,-0.16037883055411187,0.2076586745696098,-0.2755283345134789,1.5366132688274479,-0.07702033670770289,-0.16037883055411192,0.20765867456960985,-0.27552833451347897,1.5366132688274479
2129,0,0,1,0,0,0,0,0.025,0,0,-0.07702033670770289,-0.16037883055411187,-0.48490509646839747,-0.2755283345134789,-0.3883747822311132,-0.07702033670770289,-0.16037883055411192,-0.4849050964683975,-0.27552833451347897,-0.3883747822311132
2174,0,0,0,0,1,0,0,0,0,0.024390243902439025,-0.07702033670770289,-0.16037883055411187,-0.7157596868143999,-0.2755283345134789,-0.06754344038801968,-0.07702033670770289,-0.16037883055411192,-0.7157596868143999,-0.27552833451347897,-0.06754344038801968
