"RA_2006_CODE","RA_2006_NAME","SSC_2006_CODE","SSC_2006_NAME","RATIO","PERCENT"
"30","Major Cities of Australia","35537","Cashmere (Pine Rivers Shire - Bal)",1,100
"30","Major Cities of Australia","35561","Chambers Flat (Beaudesert Shire)",0.2233,22.33
"30","Major Cities of Australia","35563","Chandler (Brisbane City - Bal)",1,100
"30","Major Cities of Australia","35587","Chuwar (Ipswich City - Bal)",1,100
"30","Major Cities of Australia","35661","Coolum Beach (Maroochy Shire - Bal)",0.0145,1.45
"30","Major Cities of Australia","35663","Coomera (Gold Coast City - Bal)",1,100
"30","Major Cities of Australia","35705","Cornubia (Logan City - Bal)",1,100
"30","Major Cities of Australia","35743","Currumbin Valley (Gold Coast City)",0.4664,46.64
"30","Major Cities of Australia","35753","Daisy Hill (Logan City - Bal)",1,100
"30","Major Cities of Australia","35779","Deebing Heights (Ipswich City)",1,100
"30","Major Cities of Australia","35805","Diddillibah (Maroochy Shire)",0.5277,52.77
"30","Major Cities of Australia","35829","Draper (Pine Rivers Shire)",1,100
"30","Major Cities of Australia","35867","Eagleby (Gold Coast City - Bal)",1,100
"30","Major Cities of Australia","35889","Eatons Hill (Pine Rivers Shire - Bal)",1,100
"30","Major Cities of Australia","35903","Eight Mile Plains (Brisbane City - Bal)",1,100
"30","Major Cities of Australia","35915","Elimbah (Caboolture Shire - Bal)",0.7465,74.65
"30","Major Cities of Australia","35991","Ferny Hills (Pine Rivers Shire - Bal)",1,100
"30","Major Cities of Australia","36007","Forest Glen (Maroochy Shire)",1,100
"30","Major Cities of Australia","36039","Gaven (Gold Coast City)",1,100
"30","Major Cities of Australia","36051","Gilston (Gold Coast City)",1,100
"30","Major Cities of Australia","36157","Greenbank (Beaudesert Shire)",1,100
"30","Major Cities of Australia","36299","Ilkley (Maroochy Shire)",0.3619,36.19
"30","Major Cities of Australia","36339","Jacobs Well (Gold Coast City)",1,100
"30","Major Cities of Australia","36355","Jimboomba (Beaudesert Shire)",0.6568,65.68
"30","Major Cities of Australia","36367","Joyner (Pine Rivers Shire - Bal)",1,100
"30","Major Cities of Australia","36397","Karalee (Ipswich City - Bal)",1,100
"30","Major Cities of Australia","36401","Karrabin (Ipswich City)",1,100
"30","Major Cities of Australia","36429","Kholo (Brisbane City)",1,100
"30","Major Cities of Australia","36451","Kingsholme (Gold Coast City)",1,100
"30","Major Cities of Australia","36493","Kurwongbah (Pine Rivers Shire)",1,100
"30","Major Cities of Australia","36565","Logan Reserve (Beaudesert Shire)",1,100
"30","Major Cities of Australia","36567","Logan Reserve (Logan City)",1,100
"30","Major Cities of Australia","36569","Logan Village (Beaudesert Shire)",0.1429,14.29
"30","Major Cities of Australia","36587","Luscombe (Gold Coast City)",1,100
"30","Major Cities of Australia","36635","Marcoola (Maroochy Shire - Bal)",1,100
"30","Major Cities of Australia","36645","Maroochy River (Maroochy Shire)",0.2406,24.06
"30","Major Cities of Australia","36657","Maudsland (Gold Coast City)",1,100
"30","Major Cities of Australia","36659","Maudsland (Gold Coast City - Bal)",1,100
"30","Major Cities of Australia","36681","Meridan Plains (Caloundra City)",1,100
"30","Major Cities of Australia","36759","Moggill (Brisbane City - Bal)",1,100
"30","Major Cities of Australia","36787","Moorina (Caboolture Shire)",1,100
"30","Major Cities of Australia","36795","Morayfield (Caboolture Shire - Bal)",1,100
"30","Major Cities of Australia","36839","Mount Coot-tha (Brisbane City)",1,100
"30","Major Cities of Australia","36841","Mount Cotton (Redland Shire)",1,100
"30","Major Cities of Australia","36843","Mount Crosby (Brisbane City)",1,100
"30","Major Cities of Australia","36889","Mount Nathan (Gold Coast City)",1,100
"30","Major Cities of Australia","36925","Mountain Creek (Maroochy Shire - Bal)",1,100
"30","Major Cities of Australia","36937","Mudgeeraba (Gold Coast City - Bal)",1,100
"30","Major Cities of Australia","36985","Nerang (Gold Coast City - Bal)",1,100
"30","Major Cities of Australia","36993","New Beith (Beaudesert Shire)",0.9995,99.95
"30","Major Cities of Australia","37041","North Maclean (Beaudesert Shire)",1,100
"30","Major Cities of Australia","37055","Norwell (Gold Coast City)",1,100
"30","Major Cities of Australia","37093","Ormeau (Gold Coast City - Bal)",1,100
"30","Major Cities of Australia","37101","Oxenford (Gold Coast City - Bal)",1,100
"30","Major Cities of Australia","37109","Pacific Pines (Gold Coast City - Bal)",1,100
"30","Major Cities of Australia","37129","Palmview (Caloundra City)",1,100
"30","Major Cities of Australia","37139","Park Ridge South (Beaudesert Shire - Bal)",1,100
"30","Major Cities of Australia","37141","Park Ridge (Logan City - Bal)",1,100
"30","Major Cities of Australia","37159","Peregian Beach (Maroochy Shire - Bal)",1,100
"30","Major Cities of Australia","37161","Peregian Beach (Noosa Shire - Bal)",1,100
"30","Major Cities of Australia","37175","Pimpama (Gold Coast City - Bal)",1,100
"30","Major Cities of Australia","37181","Pine Mountain (Ipswich City)",0.6472,64.72
"30","Major Cities of Australia","37183","Pinjarra Hills (Brisbane City)",1,100
"30","Major Cities of Australia","37233","Priestdale (Logan City)",1,100
"30","Major Cities of Australia","37245","Pullenvale (Brisbane City)",1,100
"30","Major Cities of Australia","37277","Redbank Plains (Ipswich City - Bal)",1,100
"30","Major Cities of Australia","37279","Redland Bay (Redland Shire - Bal)",1,100
"30","Major Cities of Australia","37285","Reedy Creek (Gold Coast City - Bal)",1,100
"30","Major Cities of Australia","37313","Rochedale (Brisbane City)",1,100
"30","Major Cities of Australia","37415","Sheldon (Redland Shire)",1,100
"30","Major Cities of Australia","37429","Sippy Downs (Maroochy Shire - Bal)",1,100
"30","Major Cities of Australia","37461","South Maclean (Beaudesert Shire)",1,100
"30","Major Cities of Australia","37467","South Ripley (Ipswich City)",1,100
"30","Major Cities of Australia","37497","Springfield Lakes (Ipswich City)",1,100
"30","Major Cities of Australia","37499","Springfield (Ipswich City - Bal)",1,100
"30","Major Cities of Australia","37531","Stapylton (Gold Coast City)",1,100
"30","Major Cities of Australia","37581","Tallai (Gold Coast City - Bal)",1,100
"30","Major Cities of Australia","37583","Tallebudgera Valley (Gold Coast City - Bal)",0.001,0.1
"30","Major Cities of Australia","37585","Tallebudgera (Gold Coast City - Bal)",1,100
"30","Major Cities of Australia","37599","Tanawha (Maroochy Shire - Bal)",1,100
"30","Major Cities of Australia","37629","Thagoona (Ipswich City)",0.2716,27.16
"30","Major Cities of Australia","37673","Thornlands (Redland Shire - Bal)",1,100
"30","Major Cities of Australia","37785","Upper Caboolture (Caboolture Shire - Bal)",1,100
"30","Major Cities of Australia","37787","Upper Coomera (Gold Coast City - Bal)",1,100
"30","Major Cities of Australia","37793","Upper Kedron (Brisbane City - Bal)",1,100
"30","Major Cities of Australia","37841","Walloon (Ipswich City - Bal)",1,100
"30","Major Cities of Australia","37853","Wamuran (Caboolture Shire)",0.7022,70.22
"30","Major Cities of Australia","37913","Whiteside (Pine Rivers Shire)",1,100
"30","Major Cities of Australia","37927","Willow Vale (Gold Coast City)",1,100
"30","Major Cities of Australia","37929","Willowbank (Ipswich City)",0.8808,88.08
"30","Major Cities of Australia","37957","Wolffdene (Gold Coast City)",1,100
"30","Major Cities of Australia","37975","Wongawallan (Gold Coast City)",0.2407,24.07
"30","Major Cities of Australia","38011","Worongary (Gold Coast City - Bal)",1,100
"30","Major Cities of Australia","38017","Wulkuraka (Ipswich City)",1,100
"30","Major Cities of Australia","38021","Wurtulla (Caloundra City - Bal)",1,100
"31","Inner Regional Australia","35009","Acland (Rosalie Shire)",1,100
"31","Inner Regional Australia","35011","Adare (Gatton Shire)",1,100
"31","Inner Regional Australia","35015","Adelaide Park (Livingstone Shire)",1,100
"31","Inner Regional Australia","35035","Aldershot (Hervey Bay City)",1,100
"31","Inner Regional Australia","35037","Aldershot (Maryborough City)",1,100
"31","Inner Regional Australia","35043","Allenstown (Rockhampton City)",1,100
"31","Inner Regional Australia","35049","Allora (Warwick Shire)",1,100
"31","Inner Regional Australia","35051","Alloway (Burnett Shire)",1,100
"31","Inner Regional Australia","35057","Alton Downs (Fitzroy Shire)",0.5579,55.79
"31","Inner Regional Australia","35061","Amamoor (Cooloola Shire)",1,100
"31","Inner Regional Australia","35069","Andergrove (Mackay City)",1,100
"31","Inner Regional Australia","35071","Anderleigh (Tiaro Shire)",1,100
"31","Inner Regional Australia","35075","Apple Tree Creek (Isis Shire)",1,100
"31","Inner Regional Australia","35079","Araluen (Cooloola Shire)",1,100
"31","Inner Regional Australia","35083","Aratula (Boonah Shire)",1,100
"31","Inner Regional Australia","35097","Ascot (Cambooya Shire)",1,100
"31","Inner Regional Australia","35101","Aubigny (Jondaryan Shire)",1,100
"31","Inner Regional Australia","35109","Austinville (Gold Coast City)",1,100
"31","Inner Regional Australia","35111","Avenell Heights (Bundaberg City)",1,100
"31","Inner Regional Australia","35113","Avoca (Bundaberg City)",1,100
"31","Inner Regional Australia","35121","Back Plains (Clifton Shire)",1,100
"31","Inner Regional Australia","35131","Bakers Creek (Mackay City)",1,100
"31","Inner Regional Australia","35143","Ballard (Gatton Shire)",1,100
"31","Inner Regional Australia","35147","Balmoral Ridge (Caloundra City)",1,100
"31","Inner Regional Australia","35161","Banksia Beach (Caboolture Shire)",1,100
"31","Inner Regional Australia","35169","Bargara (Burnett Shire)",1,100
"31","Inner Regional Australia","35173","Barlows Hill (Livingstone Shire)",1,100
"31","Inner Regional Australia","35175","Barmaryee (Livingstone Shire)",1,100
"31","Inner Regional Australia","35177","Barmoya (Livingstone Shire)",1,100
"31","Inner Regional Australia","35179","Barney Point (Gladstone City)",1,100
"31","Inner Regional Australia","35195","Bauple (Tiaro Shire)",1,100
"31","Inner Regional Australia","35201","Beachmere (Caboolture Shire)",0.1317,13.17
"31","Inner Regional Australia","35205","Beaconsfield (Mackay City)",1,100
"31","Inner Regional Australia","35209","Beaudesert (Beaudesert Shire)",1,100
"31","Inner Regional Australia","35213","Beecher (Calliope Shire)",1,100
"31","Inner Regional Australia","35215","Beechmont (Beaudesert Shire)",1,100
"31","Inner Regional Australia","35217","Beerburrum (Caloundra City)",1,100
"31","Inner Regional Australia","35219","Beerwah (Caloundra City)",1,100
"31","Inner Regional Australia","35225","Bellara (Caboolture Shire)",1,100
"31","Inner Regional Australia","35227","Belli Park (Maroochy Shire)",1,100
"31","Inner Regional Australia","35241","Benaraby (Calliope Shire)",1,100
"31","Inner Regional Australia","35247","Berserker (Rockhampton City)",1,100
"31","Inner Regional Australia","35249","Biarra (Esk Shire)",1,100
"31","Inner Regional Australia","35253","Biddaddaba (Beaudesert Shire)",1,100
"31","Inner Regional Australia","35255","Bidwill (Woocoo Shire)",1,100
"31","Inner Regional Australia","35267","Black Mountain (Noosa Shire)",1,100
"31","Inner Regional Australia","35281","Blacks Beach (Mackay City)",1,100
"31","Inner Regional Australia","35285","Blenheim (Laidley Shire)",1,100
"31","Inner Regional Australia","35287","Bli Bli (Maroochy Shire - Bal)",0.3319,33.19
"31","Inner Regional Australia","35293","Blue Mountain Heights (Crows Nest Shire)",1,100
"31","Inner Regional Australia","35309","Bollier (Cooloola Shire)",1,100
"31","Inner Regional Australia","35313","Bondoola (Livingstone Shire)",1,100
"31","Inner Regional Australia","35315","Bongaree (Caboolture Shire)",1,100
"31","Inner Regional Australia","35321","Booie (Kingaroy Shire)",1,100
"31","Inner Regional Australia","35323","Booie (Nanango Shire)",1,100
"31","Inner Regional Australia","35329","Boonah (Boonah Shire)",1,100
"31","Inner Regional Australia","35335","Boonooroo Plains (Maryborough City)",1,100
"31","Inner Regional Australia","35337","Boonooroo (Maryborough City)",1,100
"31","Inner Regional Australia","35339","Booral (Hervey Bay City)",1,100
"31","Inner Regional Australia","35341","Booroobin (Caboolture Shire)",1,100
"31","Inner Regional Australia","35343","Booroobin (Caloundra City)",1,100
"31","Inner Regional Australia","35349","Boreen Point (Noosa Shire)",1,100
"31","Inner Regional Australia","35353","Bouldercombe (Fitzroy Shire)",1,100
"31","Inner Regional Australia","35359","Bowenville (Jondaryan Shire)",1,100
"31","Inner Regional Australia","35361","Bowenville (Rosalie Shire)",1,100
"31","Inner Regional Australia","35363","Boyland (Beaudesert Shire)",1,100
"31","Inner Regional Australia","35365","Boyne Island (Calliope Shire)",1,100
"31","Inner Regional Australia","35381","Branyan (Bundaberg City)",1,100
"31","Inner Regional Australia","35383","Branyan (Burnett Shire)",1,100
"31","Inner Regional Australia","35389","Brightview (Laidley Shire)",1,100
"31","Inner Regional Australia","35395","Bromelton (Beaudesert Shire)",1,100
"31","Inner Regional Australia","35399","Brookstead (Pittsworth Shire)",1,100
"31","Inner Regional Australia","35403","Brooloo (Cooloola Shire)",1,100
"31","Inner Regional Australia","35407","Bucasia (Mackay City)",1,100
"31","Inner Regional Australia","35421","Bundaberg Central (Bundaberg City)",1,100
"31","Inner Regional Australia","35423","Bundaberg East (Bundaberg City)",1,100
"31","Inner Regional Australia","35425","Bundaberg North (Bundaberg City)",1,100
"31","Inner Regional Australia","35427","Bundaberg South (Bundaberg City)",1,100
"31","Inner Regional Australia","35429","Bundaberg West (Bundaberg City)",1,100
"31","Inner Regional Australia","35439","Bunya Creek (Hervey Bay City)",1,100
"31","Inner Regional Australia","35451","Burnett Heads (Burnett Shire)",1,100
"31","Inner Regional Australia","35453","Burnside (Maroochy Shire)",1,100
"31","Inner Regional Australia","35457","Burrum Heads (Hervey Bay City)",1,100
"31","Inner Regional Australia","35459","Burrum Town (Hervey Bay City)",1,100
"31","Inner Regional Australia","35461","Burua (Calliope Shire)",1,100
"31","Inner Regional Australia","35475","Cabarlah (Crows Nest Shire)",1,100
"31","Inner Regional Australia","35477","Caboolture (Caboolture Shire - Bal)",0.1909,19.09
"31","Inner Regional Australia","35485","Calavos (Burnett Shire)",1,100
"31","Inner Regional Australia","35491","Calliope (Calliope Shire)",1,100
"31","Inner Regional Australia","35493","Cambooya (Cambooya Shire)",1,100
"31","Inner Regional Australia","35495","Cambooya (Jondaryan Shire)",1,100
