mass_var,dist_spec,target_key,source,target,dist,mass_source,mass_target,gravity,gravity_rank
n_supermarkets,travel_time,2026,2102,2026,0.05126666666666667,0.1,7,266,21
n_supermarkets,travel_time,2026,2103,2026,0.05293333333333333,2,7,4997,76
n_supermarkets,travel_time,2026,2104,2026,0.05356666666666667,0.1,7,244,14
n_supermarkets,travel_time,2026,2106,2026,0.0562,0.1,7,222,12
n_supermarkets,travel_time,2026,2107,2026,0.06203333333333333,3,7,5457,82
n_supermarkets,travel_time,2026,2108,2026,0.08031666666666666,0.1,7,109,1
n_supermarkets,travel_time,2026,2109,2026,0.03186666666666667,0.1,7,689,47
n_supermarkets,travel_time,2026,2110,2026,0.029633333333333334,2,7,15943,139
n_supermarkets,travel_time,2026,2111,2026,0.0313,1,7,7145,92
n_supermarkets,travel_time,2026,2112,2026,0.033549999999999996,3,7,18657,147
n_supermarkets,travel_time,2026,2113,2026,0.029966666666666666,2,7,15590,136
n_supermarkets,travel_time,2026,2114,2026,0.03941666666666666,5,7,22527,156
n_supermarkets,travel_time,2026,2115,2026,0.0395,0.1,7,449,31
n_supermarkets,travel_time,2026,2116,2026,0.0427,2,7,7678,97
n_supermarkets,travel_time,2026,2117,2026,0.0426,3,7,11572,121
n_supermarkets,travel_time,2026,2118,2026,0.03705,2,7,10199,115
n_supermarkets,travel_time,2026,2119,2026,0.03286666666666667,0.1,7,648,43
n_supermarkets,travel_time,2026,2120,2026,0.038549999999999994,4,7,18841,148
n_supermarkets,travel_time,2026,2121,2026,0.03195,2,7,13715,131
n_supermarkets,travel_time,2026,2122,2026,0.033883333333333335,6,7,36583,170
n_supermarkets,travel_time,2026,2123,2026,0.017783333333333335,0.1,7,2213,54
n_supermarkets,travel_time,2026,2125,2026,0.037866666666666667,0.1,7,488,35
n_supermarkets,travel_time,2026,2126,2026,0.036116666666666665,1,7,5366,81
n_supermarkets,travel_time,2026,2127,2026,0.03531666666666667,0.1,7,561,38
n_supermarkets,travel_time,2026,2128,2026,0.03701666666666666,0.1,7,511,37
n_supermarkets,travel_time,2026,2129,2026,0.035666666666666666,1,7,5503,83
n_supermarkets,travel_time,2026,2130,2026,0.03231666666666667,1,7,6703,90
n_supermarkets,travel_time,2026,2131,2026,0.03306666666666667,12,7,76824,197
n_supermarkets,travel_time,2026,2132,2026,0.03181666666666667,2,7,13830,132
n_supermarkets,travel_time,2026,2133,2026,0.033916666666666664,0.1,7,609,42
n_supermarkets,travel_time,2026,2134,2026,0.03626666666666666,2,7,10644,117
n_supermarkets,travel_time,2026,2135,2026,0.03623333333333333,4,7,21328,154
n_supermarkets,travel_time,2026,2136,2026,0.04046666666666667,0.1,7,427,30
n_supermarkets,travel_time,2026,2137,2026,0.03406666666666667,2,7,12063,125
n_supermarkets,travel_time,2026,2138,2026,0.033916666666666664,1,7,6085,88
n_supermarkets,travel_time,2026,2139,2026,0.03728333333333333,0.1,7,504,36
n_supermarkets,travel_time,2026,2140,2026,0.03328333333333333,6,7,37914,174
n_supermarkets,travel_time,2026,2141,2026,0.03983333333333334,8,7,35293,166
n_supermarkets,travel_time,2026,2142,2026,0.04018333333333333,10,7,43352,178
n_supermarkets,travel_time,2026,2143,2026,0.048883333333333334,2,7,5859,86
n_supermarkets,travel_time,2026,2144,2026,0.04223333333333333,13,7,51019,186
n_supermarkets,travel_time,2026,2145,2026,0.04558333333333334,12,7,40427,176
n_supermarkets,travel_time,2026,2146,2026,0.04563333333333333,5,7,16808,144
n_supermarkets,travel_time,2026,2147,2026,0.04363333333333333,3,7,11030,118
n_supermarkets,travel_time,2026,2148,2026,0.04741666666666666,12,7,37361,171
n_supermarkets,travel_time,2026,2150,2026,0.0409,11,7,46030,181
n_supermarkets,travel_time,2026,2151,2026,0.03915,1,7,4567,73
n_supermarkets,travel_time,2026,2152,2026,0.03953333333333333,2,7,8958,105
n_supermarkets,travel_time,2026,2153,2026,0.03853333333333333,4,7,18858,149
n_supermarkets,travel_time,2026,2154,2026,0.04335,3,7,11175,119
n_supermarkets,travel_time,2026,2155,2026,0.05196666666666667,2,7,5184,80
n_supermarkets,travel_time,2026,2156,2026,0.054016666666666664,1,7,2399,58
n_supermarkets,travel_time,2026,2157,2026,0.0603,0.1,7,193,8
n_supermarkets,travel_time,2026,2158,2026,0.0438,2,7,7298,94
n_supermarkets,travel_time,2026,2159,2026,0.061799999999999994,0.1,7,183,3
n_supermarkets,travel_time,2026,2160,2026,0.0416,6,7,24270,158
n_supermarkets,travel_time,2026,2161,2026,0.046549999999999994,1,7,3230,67
n_supermarkets,travel_time,2026,2162,2026,0.048633333333333334,3,7,8879,104
n_supermarkets,travel_time,2026,2163,2026,0.05185,0.1,7,260,18
n_supermarkets,travel_time,2026,2164,2026,0.052983333333333334,0.1,7,249,17
n_supermarkets,travel_time,2026,2165,2026,0.05156666666666667,10,7,26324,159
n_supermarkets,travel_time,2026,2166,2026,0.05436666666666667,16,7,37892,173
n_supermarkets,travel_time,2026,2167,2026,0.05383333333333334,0.1,7,242,13
n_supermarkets,travel_time,2026,2168,2026,0.05331666666666667,3,7,7387,96
n_supermarkets,travel_time,2026,2170,2026,0.04531666666666667,19,7,64764,195
n_supermarkets,travel_time,2026,2171,2026,0.05421666666666667,1,7,2381,57
n_supermarkets,travel_time,2026,2172,2026,0.04976666666666667,0.1,7,283,23
n_supermarkets,travel_time,2026,2173,2026,0.06116666666666666,0.1,7,187,4
n_supermarkets,travel_time,2026,2174,2026,0.051616666666666665,0.1,7,263,20
n_supermarkets,travel_time,2026,2175,2026,0.052950000000000004,1,7,2497,60
n_supermarkets,travel_time,2026,2176,2026,0.05693333333333333,6,7,12957,127
n_supermarkets,travel_time,2026,2177,2026,0.055450000000000006,1,7,2277,55
n_supermarkets,travel_time,2026,2178,2026,0.058166666666666665,0.1,7,207,9
n_supermarkets,travel_time,2026,2179,2026,0.056516666666666666,0.1,7,219,11
n_supermarkets,travel_time,2026,2190,2026,0.04225,2,7,7843,99
n_supermarkets,travel_time,2026,2191,2026,0.0385,0.1,7,472,34
n_supermarkets,travel_time,2026,2192,2026,0.0384,2,7,9494,110
n_supermarkets,travel_time,2026,2193,2026,0.03543333333333333,3,7,16726,143
n_supermarkets,travel_time,2026,2194,2026,0.038516666666666664,8,7,37748,172
n_supermarkets,travel_time,2026,2195,2026,0.03881666666666667,12,7,55750,189
n_supermarkets,travel_time,2026,2196,2026,0.038700000000000005,0.1,7,467,33
n_supermarkets,travel_time,2026,2197,2026,0.04951666666666667,2,7,5710,84
n_supermarkets,travel_time,2026,2198,2026,0.04756666666666667,0.1,7,309,24
n_supermarkets,travel_time,2026,2199,2026,0.04685,3,7,9568,112
n_supermarkets,travel_time,2026,2200,2026,0.041299999999999996,11,7,45143,180
n_supermarkets,travel_time,2026,2203,2026,0.034166666666666665,3,7,17989,146
n_supermarkets,travel_time,2026,2204,2026,0.034216666666666666,8,7,47831,184
n_supermarkets,travel_time,2026,2205,2026,0.029866666666666666,2,7,15695,138
n_supermarkets,travel_time,2026,2206,2026,0.03911666666666667,0.1,7,457,32
n_supermarkets,travel_time,2026,2207,2026,0.036866666666666666,1,7,5150,79
n_supermarkets,travel_time,2026,2208,2026,0.03261666666666667,0.1,7,658,45
n_supermarkets,travel_time,2026,2209,2026,0.037700000000000004,3,7,14775,134
n_supermarkets,travel_time,2026,2210,2026,0.03956666666666667,7,7,31299,164
n_supermarkets,travel_time,2026,2211,2026,0.041299999999999996,2,7,8208,101
n_supermarkets,travel_time,2026,2212,2026,0.04075,2,7,8431,102
n_supermarkets,travel_time,2026,2213,2026,0.0433,1,7,3734,69
n_supermarkets,travel_time,2026,2214,2026,0.041100000000000005,0.1,7,414,28
n_supermarkets,travel_time,2026,2216,2026,0.031,8,7,58273,191
n_supermarkets,travel_time,2026,2217,2026,0.034916666666666665,5,7,28708,161
n_supermarkets,travel_time,2026,2218,2026,0.03766666666666667,4,7,19735,153
n_supermarkets,travel_time,2026,2219,2026,0.03821666666666667,2,7,9586,113
n_supermarkets,travel_time,2026,2220,2026,0.037983333333333334,4,7,19408,151
n_supermarkets,travel_time,2026,2221,2026,0.04031666666666667,1,7,4307,71
n_supermarkets,travel_time,2026,2222,2026,0.03968333333333333,3,7,13335,130
n_supermarkets,travel_time,2026,2223,2026,0.0461,1,7,3294,68
n_supermarkets,travel_time,2026,2224,2026,0.04406666666666667,2,7,7210,93
n_supermarkets,travel_time,2026,2225,2026,0.051666666666666666,0.1,7,262,19
n_supermarkets,travel_time,2026,2226,2026,0.05338333333333333,2,7,4913,74
n_supermarkets,travel_time,2026,2227,2026,0.05181666666666667,4,7,10428,116
n_supermarkets,travel_time,2026,2228,2026,0.04783333333333334,3,7,9178,108
n_supermarkets,travel_time,2026,2229,2026,0.04686666666666667,3,7,9561,111
n_supermarkets,travel_time,2026,2230,2026,0.05368333333333333,1,7,2429,59
n_supermarkets,travel_time,2026,2231,2026,0.05325,0.1,7,247,16
n_supermarkets,travel_time,2026,2232,2026,0.050666666666666665,1,7,2727,62
n_supermarkets,travel_time,2026,2233,2026,0.06438333333333333,3,7,5066,78
n_supermarkets,travel_time,2026,2234,2026,0.0475,1,7,3102,65
n_supermarkets,travel_time,2026,2747,2026,0.06103333333333333,7,7,13154,129
n_supermarkets,travel_time,2026,2748,2026,0.06071666666666667,0.1,7,190,6
n_supermarkets,travel_time,2026,2749,2026,0.07145,0.1,7,137,2
n_supermarkets,travel_time,2026,2750,2026,0.06551666666666667,8,7,13046,128
n_supermarkets,travel_time,2026,2759,2026,0.055483333333333336,2,7,4548,72
n_supermarkets,travel_time,2026,2760,2026,0.058866666666666664,4,7,8080,100
n_supermarkets,travel_time,2026,2761,2026,0.04683333333333334,1,7,3191,66
n_supermarkets,travel_time,2026,2762,2026,0.05356666666666667,0.1,7,244,14
n_supermarkets,travel_time,2026,2763,2026,0.04828333333333333,4,7,12011,124
n_supermarkets,travel_time,2026,2765,2026,0.05725,0.1,7,214,10
n_supermarkets,travel_time,2026,2766,2026,0.0489,5,7,14637,133
n_supermarkets,travel_time,2026,2767,2026,0.04906666666666667,2,7,5815,85
n_supermarkets,travel_time,2026,2768,2026,0.0448,0.1,7,349,26
n_supermarkets,travel_time,2026,2769,2026,0.050616666666666664,0.1,7,273,22
n_supermarkets,travel_time,2026,2770,2026,0.05303333333333333,9,7,22400,155
n_supermarkets,travel_time,2026,2026,2026,NA,NA,NA,358847,213
n_supermarkets,travel_time,2145,2000,2145,0.0305,21,12,270895,205
n_supermarkets,travel_time,2145,2006,2145,0.030816666666666666,0.1,12,1264,34
n_supermarkets,travel_time,2145,2007,2145,0.03268333333333333,1,12,11234,87
n_supermarkets,travel_time,2145,2008,2145,0.03163333333333333,2,12,23984,118
n_supermarkets,travel_time,2145,2009,2145,0.03055,4,12,51430,164
n_supermarkets,travel_time,2145,2010,2145,0.03771666666666667,10,12,84356,181
n_supermarkets,travel_time,2145,2011,2145,0.03651666666666666,4,12,35996,138
n_supermarkets,travel_time,2145,2015,2145,0.0376,3,12,25464,121
n_supermarkets,travel_time,2145,2016,2145,0.03518333333333333,2,12,19388,112
n_supermarkets,travel_time,2145,2017,2145,0.038549999999999994,5,12,40374,146
n_supermarkets,travel_time,2145,2018,2145,0.03755,4,12,34042,137
n_supermarkets,travel_time,2145,2019,2145,0.0437,1,12,6284,63
n_supermarkets,travel_time,2145,2020,2145,0.041299999999999996,2,12,14071,94
n_supermarkets,travel_time,2145,2021,2145,0.038266666666666664,2,12,16390,102
n_supermarkets,travel_time,2145,2022,2145,0.03986666666666667,4,12,30201,131
n_supermarkets,travel_time,2145,2023,2145,0.03771666666666667,0.1,12,844,19
n_supermarkets,travel_time,2145,2024,2145,0.04413333333333333,1,12,6161,62
n_supermarkets,travel_time,2145,2025,2145,0.036283333333333334,0.1,12,912,22
n_supermarkets,travel_time,2145,2026,2145,0.04475,7,12,41946,151
n_supermarkets,travel_time,2145,2027,2145,0.03435,1,12,10170,83
n_supermarkets,travel_time,2145,2028,2145,0.03546666666666667,4,12,38159,143
n_supermarkets,travel_time,2145,2029,2145,0.04056666666666667,2,12,14584,98
n_supermarkets,travel_time,2145,2030,2145,0.04346666666666667,2,12,12703,91
n_supermarkets,travel_time,2145,2031,2145,0.040916666666666664,8,12,57342,171
n_supermarkets,travel_time,2145,2032,2145,0.04273333333333333,2,12,13142,93
n_supermarkets,travel_time,2145,2033,2145,0.03551666666666667,2,12,19026,110
n_supermarkets,travel_time,2145,2034,2145,0.04681666666666667,3,12,16425,103
n_supermarkets,travel_time,2145,2035,2145,0.043666666666666666,7,12,44053,155
n_supermarkets,travel_time,2145,2036,2145,0.04761666666666667,3,12,15878,100
n_supermarkets,travel_time,2145,2037,2145,0.030166666666666668,4,12,52746,165
n_supermarkets,travel_time,2145,2038,2145,0.027716666666666664,5,12,78103,179
n_supermarkets,travel_time,2145,2039,2145,0.02811666666666667,1,12,15179,99
n_supermarkets,travel_time,2145,2040,2145,0.0245,1,12,19992,115
n_supermarkets,travel_time,2145,2041,2145,0.029366666666666666,3,12,41744,149
n_supermarkets,travel_time,2145,2042,2145,0.0316,9,12,108156,188
n_supermarkets,travel_time,2145,2043,2145,0.03445,1,12,10111,82
n_supermarkets,travel_time,2145,2044,2145,0.035133333333333336,3,12,29165,127
n_supermarkets,travel_time,2145,2045,2145,0.021016666666666666,2,12,54335,168
n_supermarkets,travel_time,2145,2046,2145,0.0264,7,12,120523,192
n_supermarkets,travel_time,2145,2047,2145,0.026850000000000002,0.1,12,1665,43
n_supermarkets,travel_time,2145,2048,2145,0.02605,0.1,12,1768,45
n_supermarkets,travel_time,2145,2049,2145,0.02375,2,12,42548,153
n_supermarkets,travel_time,2145,2050,2145,0.028399999999999998,0.1,12,1488,38
n_supermarkets,travel_time,2145,2052,2145,0.04106666666666667,0.1,12,712,17
n_supermarkets,travel_time,2145,2060,2145,0.03585,6,12,56021,170
n_supermarkets,travel_time,2145,2061,2145,0.03555,4,12,37981,142
n_supermarkets,travel_time,2145,2062,2145,0.035833333333333335,3,12,28037,124
n_supermarkets,travel_time,2145,2063,2145,0.03893333333333333,1,12,7917,74
n_supermarkets,travel_time,2145,2064,2145,0.034,3,12,31142,134
n_supermarkets,travel_time,2145,2065,2145,0.03796666666666667,4,12,33299,135
n_supermarkets,travel_time,2145,2066,2145,0.03436666666666667,4,12,40641,147
n_supermarkets,travel_time,2145,2067,2145,0.03495,10,12,98240,184
n_supermarkets,travel_time,2145,2068,2145,0.0412,3,12,21208,116
n_supermarkets,travel_time,2145,2069,2145,0.0407,1,12,7244,69
n_supermarkets,travel_time,2145,2070,2145,0.034866666666666664,0.1,12,987,25
n_supermarkets,travel_time,2145,2071,2145,0.03498333333333333,0.1,12,981,24
n_supermarkets,travel_time,2145,2072,2145,0.03431666666666667,1,12,10190,84
n_supermarkets,travel_time,2145,2073,2145,0.030983333333333335,0.1,12,1250,32
n_supermarkets,travel_time,2145,2074,2145,0.04613333333333333,2,12,11277,89
n_supermarkets,travel_time,2145,2075,2145,0.03846666666666667,1,12,8110,75
n_supermarkets,travel_time,2145,2076,2145,0.03268333333333333,1,12,11234,87
n_supermarkets,travel_time,2145,2077,2145,0.03706666666666667,3,12,26202,123
n_supermarkets,travel_time,2145,2079,2145,0.034,0.1,12,1038,27
n_supermarkets,travel_time,2145,2080,2145,0.03698333333333333,1,12,8773,78
n_supermarkets,travel_time,2145,2081,2145,0.04948333333333334,0.1,12,490,13
n_supermarkets,travel_time,2145,2082,2145,0.04186666666666667,1,12,6846,66
n_supermarkets,travel_time,2145,2083,2145,0.050083333333333334,0.1,12,478,11
n_supermarkets,travel_time,2145,2084,2145,0.05531666666666667,1,12,3922,55
n_supermarkets,travel_time,2145,2085,2145,0.04821666666666667,0.1,12,516,14
n_supermarkets,travel_time,2145,2086,2145,0.049,1,12,4998,60
n_supermarkets,travel_time,2145,2087,2145,0.04585,0.1,12,571,16
n_supermarkets,travel_time,2145,2088,2145,0.0412,2,12,14139,96
n_supermarkets,travel_time,2145,2089,2145,0.0365,6,12,54044,166
n_supermarkets,travel_time,2145,2090,2145,0.03613333333333333,1,12,9191,81
n_supermarkets,travel_time,2145,2092,2145,0.04985,0.1,12,483,12
n_supermarkets,travel_time,2145,2093,2145,0.051166666666666666,1,12,4584,57
n_supermarkets,travel_time,2145,2094,2145,0.05131666666666667,0.1,12,456,10
n_supermarkets,travel_time,2145,2095,2145,0.05755,2,12,7246,71
n_supermarkets,travel_time,2145,2096,2145,0.05775,0.1,12,360,4
n_supermarkets,travel_time,2145,2097,2145,0.05825,4,12,14147,97
n_supermarkets,travel_time,2145,2099,2145,0.054450000000000005,4,12,16190,101
n_supermarkets,travel_time,2145,2100,2145,0.05338333333333333,2,12,8422,77
n_supermarkets,travel_time,2145,2101,2145,0.050883333333333336,1,12,4635,59
n_supermarkets,travel_time,2145,2102,2145,0.0559,0.1,12,384,5
n_supermarkets,travel_time,2145,2103,2145,0.05675,2,12,7452,72
n_supermarkets,travel_time,2145,2104,2145,0.05458333333333334,0.1,12,403,6
n_supermarkets,travel_time,2145,2106,2145,0.0603,0.1,12,330,2
n_supermarkets,travel_time,2145,2107,2145,0.06613333333333334,3,12,8231,76
n_supermarkets,travel_time,2145,2108,2145,0.08133333333333333,0.1,12,181,1
n_supermarkets,travel_time,2145,2109,2145,0.031233333333333335,0.1,12,1230,31
n_supermarkets,travel_time,2145,2110,2145,0.028,2,12,30612,133
n_supermarkets,travel_time,2145,2111,2145,0.02655,1,12,17024,106
n_supermarkets,travel_time,2145,2112,2145,0.024216666666666664,3,12,61387,174
n_supermarkets,travel_time,2145,2113,2145,0.031216666666666663,2,12,24629,120
n_supermarkets,travel_time,2145,2114,2145,0.022449999999999998,5,12,119047,191
n_supermarkets,travel_time,2145,2115,2145,0.018216666666666666,0.1,12,3616,54
n_supermarkets,travel_time,2145,2116,2145,0.017316666666666668,2,12,80035,180
n_supermarkets,travel_time,2145,2117,2145,0.015716666666666667,3,12,145741,195
n_supermarkets,travel_time,2145,2118,2145,0.019133333333333332,2,12,65559,177
n_supermarkets,travel_time,2145,2119,2145,0.02683333333333333,0.1,12,1667,44
n_supermarkets,travel_time,2145,2120,2145,0.0298,4,12,54052,167
n_supermarkets,travel_time,2145,2121,2145,0.024033333333333334,2,12,41551,148
n_supermarkets,travel_time,2145,2122,2145,0.028050000000000002,6,12,91510,183
n_supermarkets,travel_time,2145,2123,2145,0.03306666666666667,0.1,12,1097,29
n_supermarkets,travel_time,2145,2125,2145,0.027533333333333333,0.1,12,1583,42
n_supermarkets,travel_time,2145,2126,2145,0.026199999999999998,1,12,17481,107
n_supermarkets,travel_time,2145,2127,2145,0.016216666666666664,0.1,12,4563,56
n_supermarkets,travel_time,2145,2128,2145,0.016116666666666668,0.1,12,4620,58
n_supermarkets,travel_time,2145,2129,2145,0.017383333333333334,1,12,39711,145
n_supermarkets,travel_time,2145,2130,2145,0.02505,1,12,19123,111
n_supermarkets,travel_time,2145,2131,2145,0.024216666666666664,12,12,245547,202
n_supermarkets,travel_time,2145,2132,2145,0.023716666666666664,2,12,42668,154
n_supermarkets,travel_time,2145,2133,2145,0.027800000000000002,0.1,12,1553,39
n_supermarkets,travel_time,2145,2134,2145,0.022,2,12,49587,161
n_supermarkets,travel_time,2145,2135,2145,0.021333333333333333,4,12,105469,186
n_supermarkets,travel_time,2145,2136,2145,0.02165,0.1,12,2560,52
n_supermarkets,travel_time,2145,2137,2145,0.0201,2,12,59404,173
n_supermarkets,travel_time,2145,2138,2145,0.01995,1,12,30151,129
n_supermarkets,travel_time,2145,2139,2145,0.0217,0.1,12,2548,51
n_supermarkets,travel_time,2145,2140,2145,0.016649999999999998,6,12,259719,204
n_supermarkets,travel_time,2145,2141,2145,0.0195,8,12,252465,203
n_supermarkets,travel_time,2145,2142,2145,0.012,10,12,833333,212
n_supermarkets,travel_time,2145,2143,2145,0.026783333333333336,2,12,33457,136
n_supermarkets,travel_time,2145,2144,2145,0.0195,13,12,410256,207
n_supermarkets,travel_time,2145,2146,2145,0.009333333333333334,5,12,688776,211
n_supermarkets,travel_time,2145,2147,2145,0.016983333333333333,3,12,124812,193
n_supermarkets,travel_time,2145,2148,2145,0.01275,12,12,885813,213
n_supermarkets,travel_time,2145,2150,2145,0.015666666666666666,11,12,537800,209
n_supermarkets,travel_time,2145,2151,2145,0.017966666666666666,1,12,37175,141
n_supermarkets,travel_time,2145,2152,2145,0.01285,2,12,145347,194
n_supermarkets,travel_time,2145,2153,2145,0.02016666666666667,4,12,118025,190
n_supermarkets,travel_time,2145,2154,2145,0.0275,3,12,47603,160
n_supermarkets,travel_time,2145,2155,2145,0.03163333333333333,2,12,23984,118
n_supermarkets,travel_time,2145,2156,2145,0.0422,1,12,6738,65
n_supermarkets,travel_time,2145,2157,2145,0.05145,0.1,12,453,9
n_supermarkets,travel_time,2145,2158,2145,0.03495,2,12,19648,113
n_supermarkets,travel_time,2145,2159,2145,0.052950000000000004,0.1,12,428,7
n_supermarkets,travel_time,2145,2160,2145,0.010966666666666666,6,12,598664,210
n_supermarkets,travel_time,2145,2161,2145,0.01686666666666667,1,12,42182,152
n_supermarkets,travel_time,2145,2162,2145,0.023616666666666668,3,12,64545,175
n_supermarkets,travel_time,2145,2163,2145,0.0221,0.1,12,2457,50
n_supermarkets,travel_time,2145,2164,2145,0.013166666666666667,0.1,12,6922,67
n_supermarkets,travel_time,2145,2165,2145,0.016133333333333333,10,12,461034,208
n_supermarkets,travel_time,2145,2166,2145,0.022216666666666666,16,12,388994,206
n_supermarkets,travel_time,2145,2167,2145,0.033166666666666664,0.1,12,1091,28
n_supermarkets,travel_time,2145,2168,2145,0.026933333333333333,3,12,49627,162
n_supermarkets,travel_time,2145,2170,2145,0.031566666666666666,19,12,228811,200
n_supermarkets,travel_time,2145,2171,2145,0.02683333333333333,1,12,16666,104
n_supermarkets,travel_time,2145,2172,2145,0.03768333333333333,0.1,12,845,20
n_supermarkets,travel_time,2145,2173,2145,0.04725,0.1,12,537,15
n_supermarkets,travel_time,2145,2174,2145,0.030883333333333332,0.1,12,1258,33
n_supermarkets,travel_time,2145,2175,2145,0.01995,1,12,30151,129
n_supermarkets,travel_time,2145,2176,2145,0.02085,6,12,165623,197
n_supermarkets,travel_time,2145,2177,2145,0.023149999999999997,1,12,22391,117
n_supermarkets,travel_time,2145,2178,2145,0.024183333333333334,0.1,12,2052,48
n_supermarkets,travel_time,2145,2179,2145,0.03281666666666667,0.1,12,1114,30
n_supermarkets,travel_time,2145,2190,2145,0.023966666666666664,2,12,41783,150
n_supermarkets,travel_time,2145,2191,2145,0.025166666666666667,0.1,12,1895,46
n_supermarkets,travel_time,2145,2192,2145,0.0304,2,12,25970,122
n_supermarkets,travel_time,2145,2193,2145,0.027899999999999998,3,12,46248,156
n_supermarkets,travel_time,2145,2194,2145,0.031183333333333334,8,12,98725,185
n_supermarkets,travel_time,2145,2195,2145,0.026483333333333334,12,12,205313,198
n_supermarkets,travel_time,2145,2196,2145,0.028566666666666667,0.1,12,1470,37
n_supermarkets,travel_time,2145,2197,2145,0.025483333333333334,2,12,36957,140
n_supermarkets,travel_time,2145,2198,2145,0.023766666666666665,0.1,12,2124,49
n_supermarkets,travel_time,2145,2199,2145,0.026699999999999998,3,12,50499,163
n_supermarkets,travel_time,2145,2200,2145,0.029516666666666667,11,12,151509,196
n_supermarkets,travel_time,2145,2203,2145,0.027716666666666664,3,12,46862,157
n_supermarkets,travel_time,2145,2204,2145,0.028783333333333334,8,12,115875,189
n_supermarkets,travel_time,2145,2205,2145,0.03763333333333333,2,12,16946,105
n_supermarkets,travel_time,2145,2206,2145,0.03506666666666667,0.1,12,976,23
n_supermarkets,travel_time,2145,2207,2145,0.039549999999999995,1,12,7672,73
n_supermarkets,travel_time,2145,2208,2145,0.03476666666666667,0.1,12,993,26
n_supermarkets,travel_time,2145,2209,2145,0.03153333333333334,3,12,36205,139
n_supermarkets,travel_time,2145,2210,2145,0.03573333333333333,7,12,65786,178
n_supermarkets,travel_time,2145,2211,2145,0.036366666666666665,2,12,18147,109
n_supermarkets,travel_time,2145,2212,2145,0.03476666666666667,2,12,19856,114
n_supermarkets,travel_time,2145,2213,2145,0.03395,1,12,10411,85
n_supermarkets,travel_time,2145,2214,2145,0.030033333333333335,0.1,12,1330,36
n_supermarkets,travel_time,2145,2216,2145,0.04053333333333333,8,12,58431,172
n_supermarkets,travel_time,2145,2217,2145,0.04505,5,12,29564,128
n_supermarkets,travel_time,2145,2218,2145,0.04126666666666667,4,12,28187,126
n_supermarkets,travel_time,2145,2219,2145,0.04685,2,12,10934,86
n_supermarkets,travel_time,2145,2220,2145,0.03531666666666667,4,12,38484,144
n_supermarkets,travel_time,2145,2221,2145,0.0407,1,12,7244,69
n_supermarkets,travel_time,2145,2222,2145,0.034383333333333335,3,12,30451,132
n_supermarkets,travel_time,2145,2223,2145,0.040799999999999996,1,12,7209,68
n_supermarkets,travel_time,2145,2224,2145,0.04443333333333333,2,12,12156,90
n_supermarkets,travel_time,2145,2225,2145,0.05205,0.1,12,443,8
n_supermarkets,travel_time,2145,2226,2145,0.0513,2,12,9120,80
n_supermarkets,travel_time,2145,2227,2145,0.0522,4,12,17616,108
n_supermarkets,travel_time,2145,2228,2145,0.05046666666666667,3,12,14135,95
n_supermarkets,travel_time,2145,2229,2145,0.05281666666666667,3,12,12905,92
n_supermarkets,travel_time,2145,2230,2145,0.0601,1,12,3322,53
n_supermarkets,travel_time,2145,2231,2145,0.059866666666666665,0.1,12,335,3
n_supermarkets,travel_time,2145,2232,2145,0.047700000000000006,1,12,5274,61
n_supermarkets,travel_time,2145,2233,2145,0.06365,3,12,8886,79
n_supermarkets,travel_time,2145,2234,2145,0.042583333333333334,1,12,6618,64
n_supermarkets,travel_time,2145,2747,2145,0.028033333333333334,7,12,106888,187
n_supermarkets,travel_time,2145,2748,2145,0.027716666666666664,0.1,12,1562,40
n_supermarkets,travel_time,2145,2749,2145,0.038450000000000005,0.1,12,812,18
n_supermarkets,travel_time,2145,2750,2145,0.0325,8,12,90888,182
n_supermarkets,travel_time,2145,2759,2145,0.022483333333333334,2,12,47478,159
n_supermarkets,travel_time,2145,2760,2145,0.027133333333333332,4,12,65198,176
n_supermarkets,travel_time,2145,2761,2145,0.020649999999999998,1,12,28141,125
n_supermarkets,travel_time,2145,2762,2145,0.027616666666666668,0.1,12,1573,41
n_supermarkets,travel_time,2145,2763,2145,0.02965,4,12,54600,169
n_supermarkets,travel_time,2145,2765,2145,0.03691666666666667,0.1,12,881,21
n_supermarkets,travel_time,2145,2766,2145,0.0159,5,12,237332,201
n_supermarkets,travel_time,2145,2767,2145,0.02255,2,12,47197,158
n_supermarkets,travel_time,2145,2768,2145,0.024466666666666664,0.1,12,2005,47
n_supermarkets,travel_time,2145,2769,2145,0.030283333333333336,0.1,12,1309,35
n_supermarkets,travel_time,2145,2770,2145,0.022683333333333333,9,12,209899,199
n_supermarkets,travel_time,2145,2145,2145,NA,NA,NA,885813,213
n_supermarkets,travel_time,2107,2000,2107,0.05231666666666667,21,3,23018,212
n_supermarkets,travel_time,2107,2006,2107,0.05725,0.1,3,92,35
n_supermarkets,travel_time,2107,2007,2107,0.05275,1,3,1078,83
n_supermarkets,travel_time,2107,2008,2107,0.05503333333333333,2,3,1981,122
n_supermarkets,travel_time,2107,2009,2107,0.05115,4,3,4587,171
n_supermarkets,travel_time,2107,2010,2107,0.055600000000000004,10,3,9704,208
n_supermarkets,travel_time,2107,2011,2107,0.05418333333333333,4,3,4087,164
n_supermarkets,travel_time,2107,2015,2107,0.05885,3,3,2599,137
n_supermarkets,travel_time,2107,2016,2107,0.055883333333333333,2,3,1921,120
n_supermarkets,travel_time,2107,2017,2107,0.055766666666666666,5,3,4823,175
